mep_id,fullName,country,politicalGroup,nationalPoliticalGroup,meeting_id,topic,date,location,committee,position,lobbyist
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_136,Meeting on energy sector and the Green Deal,30-01-2020,"EP, Brussels",,Member,Finnish Energy (Energiateollisuus)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_137,Meeting on technology industry and the Green Deal,30-01-2020,"EP, Brussels",,Member,Finnish technology industry (Teknologiateollisuus)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_138,Meeting on the Forum for Mobility and Society,29-01-2020,"EP, Brussels",,Member,FIA
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_139,Meeting on SME Strategy,23-01-2020,Brussels,,Member,Federation of Finnish Enterprises (Suomen Yrittäjät)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_140,Breakfast debate on circular economy,22-01-2020,"EP, Brussels",,Member,Elinkeinoelämän keskusliitto EK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_141,Meeting on Horizon Europe and Brexit,22-01-2020,"EP, Brussels",,Member,Universities UK International
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_142,Meeting on chemical industry and the Green Deal,15-01-2020,"EP, Strasbourg",,Member,BASF
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_143,Meeting on European industries and the Green Deal,15-01-2020,"EP, Strasbourg",,Member,Eurometaux
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_144,"Meeting on climate, circular economy and digitization",14-01-2020,"EP, Strasbourg",,Member,Cobalt Institute
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_145,Meeting on european energy and the Green Deal,14-01-2020,"EP, Strasbourg",,Member,Eurelectric
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_146,Discussion event on SME Strategy,09-01-2020,Helsinki,,Member,Federation of Finnish Enterprises (Suomen Yrittäjät)
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_147,Green Deal innovations and technologies,08-01-2020,"EP, Brussels",,Member,BASF
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_148,Current EU affairs,18-12-2019,"EP, Strasbourg",,Member,Elinkeinoelämän keskusliitto EK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_149,Current EU affairs,16-12-2019,Strasbourg,,Member,Kansallinen sivistysliitto
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_150,Connecting Europe Facilities,10-12-2019,"EP, Brussels",,Member,CSC IT
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_151,Horizon Europe,04-12-2019,"EP, Brussels",,Member,University of Eastern Finland
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_152,Mobility Package,03-12-2019,"EP, Brussels",TRAN,Rapporteur - Mobility Package,DG MOVE
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_153,Current affairs in food industry,14-11-2019,"EP, Brussels",,Member,Elintarviketeollisuusliitto
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_154,Mobility package,14-11-2019,"EP, Brussels",TRAN,Rapporteur - Mobility package,Estonian permanent representation
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_155,Digital policy,13-11-2019,"EP, Brussels",,Member,Elisa
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_156,EP's work in sectors of energy and circular economy,13-11-2019,"EP, Brussels",,Member,Gasum
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_157,Digitalization of transport,06-11-2019,"EP, Brussels",,Member,MaaS
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_158,Education policy,06-11-2019,Brussels,,Member,OAJ
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_159,Education policy,06-11-2019,"EP, Brussels",,Member,Akava
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_160,Health policy,28-10-2019,"Doctrates, Helsinki",,Member,Docrates
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_161,Mobility Package,23-10-2019,"EP, Strasbourg",TRAN,Rapporteur - Mobility Package,Permanent Representation of Finland to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_162,Mobility Package,22-10-2019,"EP, Strasbourg",TRAN,Rapporteur - Mobility Package,SL & SK Permanent Representations to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_163,Forest industry,16-10-2019,"EP, Brussels",,Member,Metsäteollisuus
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_164,Education policy,15-10-2019,"EP, Brussels",,Member,SYL+SAMOK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_165,Health policy,15-10-2019,"EP, Brussels",,Member,Lääketeollisuus
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_166,Mobility Package,10-10-2019,"EP, Brussels",,Member,Länsi-Suomen kuljetusyrittäjät
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_167,Energy policy,08-10-2019,"EP, Brussels",,Member,DG Ener
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_168,Energy policy,08-10-2019,"EP, Brussels",,Member,Nordenergi
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_169,Mobility Package,08-10-2019,"EP, Brussels",TRAN,Rapporteur - Mobility Package,French Road Haulage Association
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_170,Energy policy,01-10-2019,"EP, Brussels",,Member,Parkkisähkö
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_171,Future of work,01-10-2019,"EP, Brussels",,Member,Palta
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_172,Mobility Package,01-10-2019,"EP, Brussels",TRAN,Rapporteur - Mobility Package,IRU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_173,SME Strategy,01-10-2019,"EP, Brussels",,Member,Suomen Yrittäjät
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_174,Mobility Package,26-09-2019,"EP, Brussels",TRAN,Rapporteur - Mobility Package,IRU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_175,Tyres Labelling,26-09-2019,"EP, Brussels",ITRE,Rapporteur - Tyres Labelling,EESC
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_176,Tyres Labelling,26-09-2019,"EP, Brussels",ITRE,Rapporteur - Tyres Labelling,DG ENER
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_177,Food industry,25-09-2019,"EP, Brussels",,Member,EK/SKAL
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_178,Technology policy,25-09-2019,"EP, Brussels",,Member,Biotech
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_179,Tyres Labelling,25-09-2019,"EP, Brussels",ITRE,Rapporteur - Tyres Labelling,Permanent Representation of Finland to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_180,Forest industry,24-09-2019,"EP, Brussels",,Member,MetsÃ¤group
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_181,Mobility Package,23-09-2019,"EP, Brussels",TRAN,Rapporteur - Mobility package,Permanent Representation of Bulgaria to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_182,Agriculture,17-09-2019,"EP, Strasbourg",,Member,MTK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_183,Current EU affairs,17-09-2019,"EP, Strasbourg",,Member,EK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_184,Mobility Package,17-09-2019,"EP, Strasbourg",TRAN,Rapporteur - Mobility Package,Permanent Representation of Finland to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_185,Mobility Package,17-09-2019,"EP, Strasbourg",TRAN,Rapporteur - Mobility package,Permanent representation of Czech Republic to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_186,Mobility Package,16-09-2019,"EP, Strasbourg",TRAN,Rapporteur - Mobility Package,Permanent representation of Romania to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_187,Transportation policy,13-09-2019,Helsinki,,Member,FIVA
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_188,Aviation industry,12-09-2019,"Hotel Sofitel, Brussels",,Member,Finnair
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_189,Digitalization of transport,12-09-2019,"EP, Brussels",,Member,MaaS
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_190,Agriculture,10-09-2019,"Hotel Leopold, Brussels",,Member,MTK
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_191,Current EU affairs,10-09-2019,"Restaurant Barbanera, Brussels",,Member,Itä- ja Pohjois-Suomen maakuntajohtajat
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_192,Forest industry,05-09-2019,"EP, Brussels",,Member,UPM
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_193,Mobility Package,05-09-2019,"EP, Brussels",TRAN,Rapporteur - Mobility package,Permanent Representation of Lithuania to the EU
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_194,Research policy,23-07-2019,"Quartier Leopold, Brussels",,Member,MartensCentre
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_195,Current EU affairs,17-07-2019,"EP, Strasbourg",,Member,Kaupan liitto
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_196,Digital platforms,17-07-2019,"EP, Strasbourg",,Member,ETTSA
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_197,Digital policy,17-07-2019,"EP, Strasbourg",,Member,DIGITALEUROPE
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_198,Transportation policy,17-07-2019,"EP, Strasbourg",,Member,Fuels Europe
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_199,European startups,10-07-2019,"EP, Brussels",,Member,Europe❤️Startups
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_200,Food industry,10-07-2019,"EP, Brussels",,Member,SKAL
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_201,Forest industry,10-07-2019,"EP, Brussels",,Member,Metsäteollisuus
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_202,European startups,09-07-2019,"EP, Brussels",,Member,Europe❤️Startups
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_203,Forest industry,03-07-2019,"EP, Strasbourg",,Member,Metsägroup
124726,Henna VIRKKUNEN,Finland,Group of the European People's Party (Christian Democrats),Kansallinen Kokoomus,124726_204,Telecommunication,03-07-2019,"EP, Strasbourg",,Member,Qualcomm
