mep_id,fullName,country,politicalGroup,nationalPoliticalGroup,meeting_id,topic,date,location,committee,position,lobbyist
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_138,NGO roundtable,04-11-2019,Brussels,ENVI,Shadow rapporteur - COP15 to the Convention on Biological Diversity (Kunming 2020),BEUC (9505781573-45) CAN (55888811123-49) T&E (58744833263-19) BL (1083162721-43) WWF (1414929419-24) CMW (75365248559-90) FoEE (9825553393-31) E3G (07783117686-61) GP (9832909575-41) EEB (06798511314-27)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_139,Yourh and Sports,04-11-2019,Brussels,,Member,ICEHEARTS
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_140,EIB EU budget (staff level),24-10-2019,Strasbourg,ECON,Member,Bankwatch (93834493808-49)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_141,EU energy policy (staff level),24-10-2019,Strasbourg,ITRE,Member,ENEL (6256831207-27)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_142,Energy effiency,22-10-2019,Strasbourg,ITRE,Member,Smart Energy Europe (569379418624-07)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_143,"Sustainable finance, TEN-E, PCI (staff level)",22-10-2019,Strasbourg,ITRE,Member,E3G (07783117686-61)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_144,"Green deal, decarbonising transport, biofuels, FQD (staff level)",11-10-2019,Brussels,ITRE,Member,Sustainable Fuels (CEFIC) (64879142323-90)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_145,Climate change,07-10-2019,Brussels,ENVI,Member,Greenpeace (9832909575-41)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_146,"decarbonisation package, green deal, EU energy policy (staff level)",07-10-2019,Brussels,ITRE,Member,Finnish Energy/Energiateollisuus (68861821910-84)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_147,Energy policy,03-10-2019,Brussels,ITRE,Member,Vice President
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_148,"EU energy policy, sustainable finance, green deal (staff level)",02-10-2019,Brussels,ITRE,Member,Confederation of Finnish Industries/EK (1274604847-34)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_149,Climate change (staff level),26-09-2019,Brussels,ENVI,Member,CAN Europe (55888811123-49)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_150,"Energy efficiency, green deal (staff level)",26-09-2019,Brussels,ITRE,Member,EuroACE (99005441548-23)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_151,"EU energy policy, Green deal (staff level)",26-09-2019,Brussels,ITRE,Member,Iberdrola (41816938101-07)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_152,"Sustainable finance, EIB (staff level)",26-09-2019,Brussels,ECON,Member,Finance Finland/Finanssiala – FFI (7328496842-09)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_153,Economic policy,24-09-2019,Brussels,ECON,Member,Kaupan liitto (141376015883-52)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_154,Forest industry,24-09-2019,Brussels,ENVI,Member,CEO (962687110415-94)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_155,"Methane strategy, Green deal (staff level)",24-09-2019,Brussels,ITRE,Member,EDF (055599331897-93)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_156,Agriculture (staff level),18-09-2019,Strasbourg,ENVI,Member,Maa- ja metsätaloustuottajain Keskusliitto – Central Union of Agricultural Producers and Forest Owners (56039441735-48)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_157,"ITRE, AI, Carbon border tax (staff level)",13-09-2019,Brussels,ITRE,Member,Technology Finland/Teknologiateollisuus (39705603497-38)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_158,Marine environment (staff level),13-09-2019,Brussels,ENVI,Member,WWF European Policy Programme (1414929419-24)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_159,"EIB, TEN-E, PCI, EU energy policy (staff level)",12-09-2019,Brussels,ITRE,Member,(07783117686-61)
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_160,Cohesion policy,10-09-2019,Brussels,,Member,ItÃ¤- ja Pohjois-Suomen maakunta- ja aluekehitysjohtajat
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_161,"Science, Research",10-09-2019,Brussels,ITRE,Member,Pohjoismaalaisten yliopistojen rehtoreita
197802,Ville NIINISTÖ,Finland,Group of the Greens/European Free Alliance,Vihreä liitto,197802_162,Cohesion policy,05-09-2019,Brussels,,Member,549499813585-41
